index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
847,8700,77377.0,97070.0,DebtCon,Mgr,3.0,0.0,0.0,68.854877174,2.0,24.0,38.217725784,0
5879,53700,25813.0,78955.0,HomeImp,Other,3.0,2.0,0.0,243.51485546,7.0,14.0,42.998456034,0
1642,11700,101520.0,110617.0,DebtCon,Other,18.0,0.0,2.0,198.54334807,1.0,16.0,38.721259448,0
4542,23700,46910.0,75136.0,DebtCon,Other,10.0,0.0,0.0,119.23120438,1.0,19.0,43.829588004,0
5775,46100,,86132.0,HomeImp,Office,10.0,0.0,0.0,301.92568796,0.0,13.0,33.914738063,0
3719,19600,85984.0,112721.0,DebtCon,Mgr,18.0,0.0,0.0,239.13779406,4.0,31.0,36.031180289,0
4223,22000,48000.0,80990.0,DebtCon,Mgr,6.0,0.0,0.0,262.73333333,2.0,26.0,,0
5307,29500,118000.0,169900.0,DebtCon,Mgr,8.0,0.0,0.0,138.96666667,1.0,23.0,,1
797,8500,48961.0,73550.0,HomeImp,Other,11.0,6.0,1.0,145.1,4.0,11.0,,1
59,3300,130518.0,164317.0,DebtCon,Other,9.0,0.0,6.0,192.28914897,0.0,33.0,35.73055919,1
882,8800,,32221.0,DebtCon,Other,0.0,0.0,0.0,276.84193488,0.0,14.0,24.198678371,0
452,6800,,72310.0,HomeImp,Office,1.0,0.0,0.0,48.818836477,0.0,3.0,40.787393229,0
1525,11200,56842.0,66710.0,HomeImp,Other,6.0,0.0,0.0,144.79522043,0.0,17.0,33.8858765,0
4620,24200,22763.0,47622.0,DebtCon,Other,23.0,0.0,0.0,126.92269121,1.0,10.0,23.040944709,0
1923,12700,204038.0,230920.0,HomeImp,ProfExe,10.0,0.0,0.0,242.91289344,0.0,22.0,29.801627319,0
1035,9600,62405.0,69459.0,DebtCon,Other,0.0,0.0,2.0,86.431831744,2.0,18.0,36.260331272,0
4557,23800,55753.0,87971.0,HomeImp,Other,1.0,0.0,0.0,56.667099395,0.0,13.0,64.775727757,1
4333,22500,75010.0,114769.0,DebtCon,Mgr,9.0,0.0,1.0,294.29716609,1.0,28.0,30.611051161,0
3315,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,116.79668509,0.0,20.0,23.400137117,0
2917,16100,63798.0,91045.0,HomeImp,Other,,0.0,0.0,298.21073119,0.0,19.0,30.961645128,0
836,8600,66366.0,75957.0,DebtCon,ProfExe,8.0,0.0,0.0,72.916721072,2.0,25.0,39.660408739,0
4090,21400,166244.0,212505.0,DebtCon,ProfExe,4.0,2.0,7.0,183.5480397,4.0,24.0,38.149059231,1
1523,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,22.089199918,0
1687,11900,63833.0,,DebtCon,Other,3.0,,,,,,40.932766781,1
5727,42600,114000.0,174000.0,DebtCon,Self,12.0,0.0,0.0,183.43333333,0.0,5.0,,0
5131,27600,54584.0,86568.0,DebtCon,Other,22.0,0.0,0.0,214.8157373,1.0,27.0,35.223970798,0
531,7200,71509.0,86484.0,DebtCon,,4.0,,,,,,20.099049784,0
3550,18700,39441.0,71345.0,DebtCon,Other,11.0,0.0,4.0,132.83675752,0.0,13.0,27.691648158,1
3322,17700,17480.0,41055.0,,Office,1.0,0.0,0.0,196.1319389,0.0,15.0,37.923659517,0
361,6200,45564.0,61956.0,HomeImp,Other,2.0,0.0,,101.16706032,,13.0,38.675140153,0
3806,20000,104000.0,139900.0,DebtCon,Other,15.0,1.0,1.0,95.366666667,4.0,49.0,,1
1586,11500,21096.0,38952.0,DebtCon,Office,13.0,0.0,0.0,129.7,0.0,5.0,,1
5343,30200,124000.0,171366.0,DebtCon,Mgr,13.0,0.0,0.0,176.5,2.0,28.0,,0
2809,15700,46124.0,67964.0,DebtCon,ProfExe,6.0,0.0,0.0,155.75478906,2.0,12.0,28.797918584,0
236,5400,65814.0,85848.0,HomeImp,Other,4.0,0.0,0.0,122.9402886,0.0,15.0,44.092325682,0
279,5700,62319.0,82923.0,HomeImp,Other,4.0,0.0,0.0,117.6739652,0.0,15.0,42.464866285,0
4458,23200,96043.0,140090.0,DebtCon,ProfExe,21.0,0.0,0.0,162.64043049,0.0,24.0,39.205100427,0
5813,50000,,78703.0,HomeImp,Self,10.0,0.0,0.0,179.56666667,1.0,22.0,,0
1527,11200,62752.0,73003.0,DebtCon,ProfExe,13.0,0.0,0.0,226.56590487,3.0,31.0,38.339798053,0
5843,50800,,91305.0,HomeImp,Other,,0.0,0.0,344.95417824,0.0,7.0,23.519128515,0
1830,12300,152274.0,177940.0,HomeImp,Office,4.0,0.0,0.0,196.87675772,0.0,56.0,33.722769149,0
439,6700,134616.0,155034.0,HomeImp,ProfExe,13.0,1.0,0.0,215.42240638,0.0,19.0,19.493871984,0
4623,24200,90626.0,116601.0,DebtCon,Self,2.0,0.0,0.0,226.11638661,1.0,27.0,34.499938365,0
3975,20800,,26732.0,DebtCon,ProfExe,6.0,0.0,0.0,103.03112953,1.0,19.0,21.304272086,0
5326,30000,224000.0,282000.0,DebtCon,ProfExe,5.0,0.0,1.0,209.36666667,0.0,30.0,,0
1791,12100,55147.0,72553.0,DebtCon,Other,0.0,0.0,0.0,229.40617542,0.0,10.0,35.867729634,0
2828,15800,74815.0,89721.0,DebtCon,Mgr,16.0,0.0,0.0,,0.0,0.0,37.984504628,1
5957,89200,54045.0,92924.0,DebtCon,Other,15.0,0.0,0.0,212.27969667,0.0,15.0,35.55659049,0
2702,15300,54412.0,95123.0,DebtCon,ProfExe,6.0,0.0,0.0,134.24264794,2.0,22.0,35.085720684,0
941,9100,78369.0,92000.0,DebtCon,Sales,0.2,0.0,0.0,180.83333333,3.0,35.0,,1
2936,16100,68905.0,91572.0,DebtCon,Office,3.0,0.0,0.0,165.45712458,0.0,25.0,24.920119989,0
1689,11900,83877.0,208924.0,HomeImp,Self,15.0,0.0,0.0,12.752046941,,7.0,18.249721916,0
630,7900,67222.0,75189.0,HomeImp,Other,4.0,0.0,0.0,95.676872691,0.0,23.0,36.97971203,1
1500,11100,52029.0,71376.0,HomeImp,Other,4.0,0.0,1.0,250.25216481,2.0,16.0,38.483648445,0
2822,15800,58100.0,83000.0,DebtCon,ProfExe,2.0,1.0,1.0,284.06666667,4.0,27.0,,1
1059,9700,21883.0,67432.0,HomeImp,Office,24.0,0.0,0.0,308.99557574,1.0,12.0,41.414280651,0
966,9300,75425.0,109040.0,DebtCon,Office,2.0,0.0,0.0,235.9462106,0.0,38.0,17.875259065,0
4470,23300,61496.0,102823.0,HomeImp,ProfExe,18.0,0.0,0.0,649.74710438,1.0,24.0,20.872560266,0
2164,13500,59352.0,87767.0,HomeImp,Other,,0.0,0.0,300.57942292,0.0,19.0,28.118296895,0
3100,16800,102838.0,111319.0,DebtCon,Office,1.0,0.0,0.0,257.3285966,0.0,34.0,27.57659689,0
2960,16200,34984.0,46382.0,DebtCon,Other,11.0,0.0,0.0,175.14431949,3.0,20.0,39.740928127,1
4120,21500,71636.0,96678.0,HomeImp,Office,13.0,0.0,0.0,135.94054149,0.0,13.0,37.872473718,0
1889,12500,66163.0,83727.0,DebtCon,Office,4.0,1.0,2.0,176.93524748,3.0,30.0,36.774639954,0
3999,20900,66575.0,79416.0,DebtCon,ProfExe,13.0,2.0,1.0,107.26951261,7.0,28.0,28.382337015,1
1136,10000,84580.0,118924.0,HomeImp,Office,31.0,0.0,0.0,341.94497562,2.0,37.0,35.248897631,0
5822,50000,30338.0,,DebtCon,Mgr,8.0,0.0,0.0,91.431004854,0.0,5.0,35.084000935,1
5182,27900,149359.0,192955.0,HomeImp,Self,0.0,0.0,0.0,172.57959055,1.0,16.0,40.135531359,0
5693,41200,48400.0,99500.0,DebtCon,Other,3.0,1.0,1.0,203.8,2.0,38.0,,1
2808,15700,40314.0,60640.0,HomeImp,Other,25.0,0.0,0.0,255.52746026,0.0,13.0,22.540680116,0
1975,12800,71531.0,87256.0,HomeImp,Office,26.0,0.0,0.0,167.1637357,1.0,14.0,40.376137593,0
4738,25000,199000.0,236200.0,HomeImp,Other,8.0,0.0,0.0,133.36666667,1.0,42.0,,0
2446,14700,30210.0,42751.0,DebtCon,Mgr,17.0,0.0,0.0,86.641823326,0.0,17.0,23.397362241,0
5476,33000,138000.0,190000.0,DebtCon,ProfExe,22.0,0.0,0.0,188.16666667,1.0,22.0,,0
764,8400,82972.0,121796.0,HomeImp,Other,7.0,,,,,,41.445623568,0
2213,13600,112223.0,144451.0,DebtCon,ProfExe,0.0,0.0,0.0,259.73311697,1.0,45.0,35.310217008,0
1341,10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0.0,4.0,87.859169291,2.0,13.0,36.395148149,1
1179,10000,46946.0,65000.0,HomeImp,Office,7.2,0.0,1.0,80.1,1.0,12.0,,1
3465,18300,26982.0,59552.0,DebtCon,ProfExe,15.0,0.0,0.0,183.61441489,1.0,19.0,36.299617975,0
980,9300,44026.0,70535.0,HomeImp,Office,12.0,3.0,1.0,245.9,2.0,29.0,,0
381,6400,47251.0,58157.0,HomeImp,Other,0.0,0.0,,104.79246836,,13.0,36.416886965,0
1733,12000,81000.0,99000.0,HomeImp,Other,20.0,0.0,0.0,136.0,4.0,24.0,,0
1513,11100,48031.0,107561.0,DebtCon,ProfExe,5.0,0.0,1.0,226.78110513,0.0,9.0,24.190326625,0
1592,11500,29281.0,37717.0,HomeImp,Mgr,15.0,0.0,0.0,61.915444655,0.0,9.0,30.702428546,0
4616,24200,121000.0,162900.0,DebtCon,Self,13.0,1.0,1.0,151.93333333,1.0,35.0,,1
2527,15000,8200.0,42075.0,DebtCon,ProfExe,18.0,1.0,0.0,122.23314815,0.0,23.0,,1
2200,13600,41000.0,73440.0,DebtCon,Mgr,4.0,0.0,0.0,125.76666667,1.0,9.0,,0
2965,16300,79087.0,102921.0,DebtCon,Sales,23.0,0.0,0.0,256.25308431,0.0,45.0,36.987085694,1
1472,11000,54641.0,65705.0,DebtCon,Other,5.0,0.0,0.0,323.19292763,0.0,10.0,33.299628394,0
284,5700,,64910.0,,,,,,,,,33.850461221,0
2103,13200,117985.0,138969.0,DebtCon,ProfExe,16.0,,1.0,178.06475237,0.0,33.0,29.954230932,0
5755,43800,5884.0,64890.0,HomeImp,Office,,0.0,0.0,309.82754765,0.0,19.0,16.160450862,0
5000,26500,112059.0,179599.0,DebtCon,Sales,15.0,0.0,0.0,313.2053014,0.0,30.0,36.359104168,0
2441,14600,63475.0,89430.0,HomeImp,Other,,0.0,0.0,286.30181489,0.0,19.0,28.638062771,0
2480,14800,30282.0,61986.0,DebtCon,ProfExe,7.0,0.0,0.0,249.24880458,0.0,16.0,21.009280887,0
2008,12900,52353.0,62740.0,DebtCon,Other,2.0,0.0,0.0,167.51551603,0.0,13.0,37.357581403,0
4575,23900,85097.0,100730.0,HomeImp,,9.0,,,,,,29.508517268,0
4810,25100,137489.0,168216.0,DebtCon,Other,7.0,1.0,0.0,211.20898093,1.0,20.0,34.767948845,0
456,6900,70717.0,87466.0,HomeImp,Other,2.0,0.0,0.0,112.58906066,0.0,15.0,41.428089899,0
4019,21000,90267.0,134000.0,HomeImp,ProfExe,7.0,0.0,0.0,160.9,0.0,32.0,,0
2528,15000,98000.0,132790.0,DebtCon,Other,1.5,0.0,3.0,107.66666667,1.0,21.0,,1
1137,10000,,49266.0,,,,,,,,,15.597290225,0
5889,58100,42615.0,70584.0,DebtCon,Other,4.0,0.0,0.0,102.29911691,0.0,20.0,28.525768936,0
294,5800,46595.0,58191.0,HomeImp,Other,5.0,0.0,0.0,80.131746414,0.0,17.0,24.140153667,0
5643,39300,27324.0,73924.0,DebtCon,ProfExe,6.0,0.0,0.0,190.34457453,1.0,18.0,25.053533525,0
5508,33700,83471.0,133221.0,DebtCon,Mgr,29.0,0.0,0.0,334.58120661,0.0,19.0,39.095566258,0
1824,12300,78000.0,101200.0,HomeImp,Other,0.4,0.0,0.0,145.06666667,1.0,19.0,,1
3770,20000,125000.0,165000.0,DebtCon,ProfExe,2.0,0.0,0.0,314.5,0.0,30.0,,1
5402,31400,12617.0,36082.0,DebtCon,Other,30.0,0.0,0.0,205.4598874,0.0,15.0,41.979000667,0
3147,17000,63450.0,92816.0,,ProfExe,10.0,0.0,0.0,,1.0,16.0,25.718671082,0
4833,25300,51261.0,87025.0,DebtCon,Mgr,4.0,0.0,0.0,249.83618476,2.0,25.0,31.658786411,0
5324,30000,32657.0,76000.0,DebtCon,Other,,,,288.33333333,0.0,16.0,,0
3665,19300,53710.0,78082.0,DebtCon,Other,5.0,,,114.14269623,0.0,7.0,36.991343492,0
216,5200,40564.0,39527.0,HomeImp,Other,0.0,0.0,0.0,157.77103572,1.0,13.0,72.670433313,1
4109,21500,107799.0,160526.0,DebtCon,Mgr,16.0,0.0,0.0,195.48568002,0.0,25.0,32.378768136,0
4200,21900,51861.0,68951.0,DebtCon,ProfExe,10.0,0.0,0.0,188.97861712,0.0,42.0,38.999754155,0
1193,10000,50070.0,60670.0,HomeImp,Other,5.0,2.0,0.0,15.233333333,0.0,1.0,,1
1224,10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.117090664,0.0,8.0,25.042596687,0
3380,18000,62216.0,85503.0,DebtCon,Other,3.0,0.0,0.0,307.25070127,2.0,15.0,41.439390666,0
5219,28200,51663.0,92860.0,DebtCon,Other,24.0,0.0,1.0,172.34065431,0.0,20.0,26.913004797,0
3225,17200,17234.0,43310.0,,Office,1.0,0.0,0.0,215.6075405,0.0,15.0,38.318514688,0
1633,11700,63914.0,93707.0,DebtCon,Other,7.0,3.0,0.0,162.57983695,2.0,51.0,69.480650392,1
5750,43500,,51496.0,DebtCon,Other,,6.0,,109.27055956,,20.0,26.625879351,0
1777,12100,31400.0,48000.0,DebtCon,Other,6.0,1.0,0.0,107.53333333,2.0,16.0,,0
5200,28100,96160.0,128767.0,DebtCon,Office,10.0,0.0,1.0,154.67285803,0.0,29.0,41.117944577,0
1840,12300,92573.0,119325.0,DebtCon,ProfExe,2.0,1.0,2.0,157.6206429,0.0,33.0,34.775102513,0
612,7700,76056.0,83643.0,HomeImp,Other,22.0,0.0,0.0,353.19562851,0.0,47.0,28.544528867,0
620,7800,64503.0,85608.0,HomeImp,Other,12.0,0.0,0.0,235.4853772,0.0,35.0,34.423248847,0
5296,29200,139299.0,180818.0,DebtCon,ProfExe,1.0,0.0,0.0,226.86114488,1.0,19.0,40.817309246,0
1551,11300,114392.0,214523.0,HomeImp,ProfExe,2.0,0.0,0.0,132.09765987,1.0,15.0,26.251830338,0
2573,15000,59000.0,86420.0,DebtCon,Office,1.5,0.0,0.0,160.3,0.0,25.0,,0
3715,19600,109500.0,136000.0,DebtCon,ProfExe,12.0,2.0,0.0,183.96666667,3.0,32.0,,1
3599,18900,123206.0,205608.0,DebtCon,Other,4.0,0.0,0.0,201.30237176,0.0,17.0,27.527502021,0
4911,25900,42105.0,73249.0,DebtCon,Other,2.0,0.0,0.0,109.21115611,3.0,22.0,31.809085921,1
771,8400,80490.0,93028.0,DebtCon,ProfExe,0.0,,,,,,29.473761481,0
2731,15400,28669.0,43078.0,DebtCon,Mgr,14.0,1.0,0.0,108.19889491,1.0,17.0,24.674174851,0
5628,38600,145590.0,209950.0,HomeImp,ProfExe,4.0,0.0,0.0,149.88112894,0.0,31.0,35.582788826,0
4153,21700,62506.0,96588.0,HomeImp,ProfExe,18.0,0.0,1.0,615.13337324,0.0,24.0,21.972675195,0
4268,22300,65022.0,104766.0,DebtCon,Office,8.0,,0.0,117.16181532,2.0,18.0,38.348663005,0
3247,17300,51107.0,64135.0,HomeImp,Office,4.0,0.0,0.0,115.00219496,0.0,17.0,32.251086122,0
780,8400,57103.0,78079.0,DebtCon,Other,0.0,0.0,0.0,56.30976479,8.0,21.0,23.521188257,0
909,9000,93521.0,126024.0,HomeImp,Other,9.0,,,411.75308126,1.0,49.0,41.664281039,0
5269,28800,204455.0,245685.0,HomeImp,Other,8.0,0.0,0.0,123.39674713,1.0,42.0,42.345471385,0
3600,18900,,75252.0,DebtCon,,,,,,,,42.919604974,1
4674,24500,,35543.0,HomeImp,Other,21.0,0.0,0.0,83.111988152,1.0,15.0,29.855633501,0
3083,16700,105556.0,136568.0,DebtCon,Other,0.0,0.0,0.0,273.72507278,0.0,47.0,40.041684652,0
2761,15500,116543.0,133986.0,DebtCon,,17.0,0.0,0.0,164.6813583,1.0,18.0,37.570819629,0
1243,10200,51108.0,68673.0,DebtCon,Mgr,6.0,,,116.67936716,,23.0,42.775643911,0
2437,14600,51613.0,77912.0,DebtCon,Office,0.0,0.0,0.0,182.88257536,0.0,25.0,32.224452406,0
5932,76500,38206.0,90000.0,DebtCon,Other,12.0,0.0,0.0,134.9,0.0,26.0,,1
4513,23500,147696.0,118200.0,,ProfExe,4.0,0.0,0.0,103.67278586,2.0,34.0,30.361711413,0
3209,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0,140.97340097,0.0,9.0,28.662173401,0
1026,9500,35019.0,52710.0,DebtCon,Other,12.0,0.0,0.0,241.58177936,0.0,31.0,38.208667839,0
5850,51100,178810.0,252724.0,DebtCon,ProfExe,6.0,0.0,0.0,252.98507166,2.0,32.0,39.351893191,0
3423,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,247.54527102,0.0,27.0,21.469271809,0
3797,20000,132436.0,180000.0,DebtCon,ProfExe,22.0,0.0,0.0,221.16666667,1.0,24.0,,0
2094,13200,65372.0,81426.0,DebtCon,Other,4.0,,1.0,102.6208363,3.0,29.0,38.934169132,1
1716,12000,96000.0,135000.0,HomeImp,ProfExe,14.0,0.0,0.0,126.8,5.0,22.0,,0
362,6300,99469.0,116260.0,HomeImp,Office,23.0,0.0,0.0,124.74559549,1.0,12.0,35.642270107,0
2114,13300,35000.0,44195.0,HomeImp,Other,8.0,0.0,0.0,91.923528914,0.0,4.0,35.243120856,0
446,6800,76074.0,88178.0,HomeImp,Other,22.0,0.0,0.0,341.46505556,0.0,46.0,27.523246143,0
5015,26600,61151.0,97072.0,DebtCon,Other,16.0,0.0,1.0,133.44811044,0.0,29.0,39.229711537,0
177,5000,59900.0,80800.0,DebtCon,ProfExe,15.0,0.0,0.0,219.13333333,1.0,18.0,,0
592,7500,60192.0,76475.0,DebtCon,ProfExe,8.0,0.0,0.0,60.503625209,2.0,24.0,39.280512379,0
1925,12700,149272.0,176467.0,HomeImp,Office,7.0,0.0,0.0,191.90446359,1.0,55.0,33.902320006,0
2709,15300,77069.0,104534.0,DebtCon,ProfExe,0.0,0.0,0.0,276.9242472,2.0,21.0,39.244599535,0
2241,13700,77824.0,94840.0,DebtCon,Other,6.0,0.0,0.0,195.04218544,3.0,19.0,43.335346713,0
3562,18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.94598178,0.0,14.0,29.349485795,0
90,4000,7000.0,16020.0,HomeImp,Other,18.0,0.0,1.0,85.8,2.0,23.0,,1
382,6400,53476.0,70157.0,DebtCon,ProfExe,7.0,0.0,3.0,164.31540986,1.0,30.0,21.137981572,0
2791,15700,46423.0,72198.0,DebtCon,Other,0.0,,2.0,267.4388553,1.0,10.0,36.529319583,0
965,9300,30204.0,57036.0,,Other,30.0,0.0,0.0,235.49281298,0.0,19.0,23.137840556,0
927,9000,56226.0,67466.0,HomeImp,Other,7.0,0.0,0.0,126.74508707,0.0,16.0,33.987846976,0
2252,13800,40674.0,61216.0,DebtCon,Other,,0.0,0.0,108.79023328,2.0,19.0,40.990703819,0
2261,13800,152441.0,184723.0,DebtCon,ProfExe,6.0,,0.0,217.24212905,3.0,25.0,40.827344633,0
4923,25900,21852.0,57518.0,HomeImp,Other,2.0,0.0,0.0,80.168479422,2.0,11.0,31.983686037,1
1914,12600,62493.0,77141.0,,Other,13.0,0.0,0.0,266.33310144,0.0,26.0,27.007872196,0
2079,13100,50552.0,59889.0,DebtCon,Other,4.0,0.0,0.0,178.61236257,0.0,13.0,38.763313808,0
3046,16600,77380.0,123638.0,,,,,,,,,34.118615358,0
4269,22300,52322.0,102958.0,DebtCon,Office,2.0,1.0,4.0,174.53641204,0.0,47.0,36.853084972,0
5699,41500,97536.0,158739.0,DebtCon,Other,13.0,,1.0,212.77443455,3.0,31.0,42.301907236,0
4571,23900,31992.0,57986.0,DebtCon,Other,,0.0,0.0,226.24324322,0.0,12.0,38.67184311,0
3397,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0.0,0.0,190.8,1.0,42.0,,0
240,5500,70481.0,82446.0,HomeImp,Other,8.0,0.0,1.0,116.59197688,0.0,24.0,37.612682724,0
3405,18000,52301.0,79959.0,DebtCon,Other,1.0,,1.0,290.2806482,0.0,9.0,37.16369797,0
1774,12100,50973.0,74183.0,DebtCon,Mgr,6.0,,,122.69182705,,24.0,41.128085307,0
4533,23600,56023.0,83659.0,DebtCon,Mgr,5.0,0.0,0.0,267.75553453,2.0,25.0,32.200781329,0
4428,23000,72638.0,109183.0,DebtCon,ProfExe,2.0,0.0,0.0,177.61164796,2.0,22.0,48.277591224,1
1354,10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.839126053,1.0,10.0,30.868137501,0
5475,33000,153000.0,164000.0,DebtCon,Office,9.0,0.0,0.0,117.66666667,4.0,32.0,,1
3030,16500,67000.0,109500.0,DebtCon,Mgr,2.0,4.0,0.0,217.1,2.0,24.0,,1
1320,10500,,18600.0,HomeImp,Other,24.0,,,,,,,1
3812,20000,21300.0,308600.0,HomeImp,ProfExe,2.0,1.0,0.0,274.9,0.0,30.0,,1
4361,22700,,132297.0,HomeImp,Other,1.0,0.0,0.0,309.44594908,3.0,20.0,29.371002276,0
25,2400,34863.0,47471.0,HomeImp,Mgr,12.0,0.0,0.0,70.491080032,1.0,21.0,38.263600731,1
1843,12300,68024.0,78800.0,DebtCon,Sales,7.0,0.0,0.0,125.50405141,0.0,35.0,29.293344354,0
4283,22300,89591.0,149566.0,DebtCon,ProfExe,23.0,0.0,0.0,157.65172986,0.0,24.0,41.85930497,0
4440,23100,95352.0,115077.0,DebtCon,Other,24.0,0.0,0.0,253.32937133,0.0,26.0,39.816800565,0
1576,11500,56720.0,82738.0,HomeImp,Other,17.0,0.0,0.0,200.41695429,0.0,16.0,34.019837692,0
839,8700,57254.0,86883.0,HomeImp,Other,16.0,0.0,0.0,172.16656274,0.0,28.0,25.043436747,0
1010,9400,52598.0,74747.0,DebtCon,Mgr,6.0,,,129.34382449,,24.0,42.265466118,0
2488,14900,65303.0,84590.0,DebtCon,Office,6.0,0.0,0.0,121.06495368,1.0,19.0,22.576823939,0
5140,27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.521771002,0.0,23.0,34.760575409,0
5263,28700,107281.0,155874.0,DebtCon,ProfExe,10.0,0.0,0.0,173.83583579,0.0,17.0,32.740368493,0
5939,79200,22940.0,110114.0,HomeImp,,28.0,0.0,1.0,144.61612625,0.0,13.0,32.366511586,0
1105,9900,79379.0,205346.0,HomeImp,Self,14.0,0.0,0.0,20.214194867,,7.0,19.799427915,0
455,6900,75880.0,113612.0,DebtCon,Office,1.0,0.0,0.0,230.80558812,1.0,38.0,17.965883444,0
4017,21000,86545.0,118000.0,HomeImp,Mgr,9.9,0.0,0.0,121.76666667,2.0,24.0,,0
3851,20200,105278.0,180304.0,DebtCon,Office,6.0,0.0,0.0,218.65781872,3.0,24.0,41.80676309,0
4876,25600,111000.0,153000.0,DebtCon,ProfExe,7.0,0.0,0.0,112.63333333,3.0,27.0,,0
5105,27300,127260.0,212953.0,DebtCon,ProfExe,9.0,0.0,0.0,244.1654213,3.0,26.0,21.241194773,0
539,7300,60973.0,79443.0,HomeImp,Other,14.0,0.0,0.0,239.62029765,1.0,36.0,36.727136357,0
5461,32700,14955.0,38584.0,DebtCon,Other,29.0,0.0,0.0,197.98631477,0.0,14.0,41.529096268,0
5419,31800,70680.0,114720.0,HomeImp,Other,5.0,,,115.85024915,11.0,20.0,43.06942356,0
994,9400,85448.0,94101.0,DebtCon,Other,2.0,0.0,0.0,104.11336317,2.0,32.0,39.54184797,0
662,8000,45000.0,56100.0,HomeImp,Other,9.9,0.0,0.0,92.3,3.0,34.0,,0
3472,18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,86.684295749,0.0,17.0,25.244046294,0
2972,16300,25004.0,65000.0,DebtCon,Other,2.0,0.0,0.0,199.83333333,0.0,7.0,,1
1158,10000,66000.0,89145.0,DebtCon,Office,9.0,0.0,0.0,215.03333333,3.0,29.0,,0
1388,10700,51224.0,70399.0,DebtCon,Mgr,5.0,,,110.67744165,,23.0,42.939294407,0
1806,12200,61302.0,90873.0,DebtCon,Other,2.0,0.0,0.0,35.973541612,1.0,4.0,39.973613155,0
1559,11400,75705.0,90727.0,DebtCon,Mgr,5.0,0.0,0.0,143.10103259,2.0,27.0,42.169926729,0
745,8300,47000.0,78320.0,HomeImp,Other,18.0,0.0,0.0,195.83333333,1.0,17.0,,0
3601,18900,100416.0,161147.0,DebtCon,Mgr,1.0,0.0,0.0,216.09704957,1.0,18.0,38.460499883,0
302,5900,,66903.0,,,,,,,,,32.782926828,0
5855,51600,38900.0,63292.0,DebtCon,Office,6.0,1.0,,182.52089639,1.0,15.0,32.823120645,0
741,8300,61213.0,65798.0,HomeImp,Other,6.0,0.0,0.0,86.296515758,2.0,20.0,41.426872232,0
2309,14000,,42500.0,DebtCon,Other,,,,,,,,1
1382,10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,,1
668,8000,79200.0,116500.0,HomeImp,Other,8.0,,,,,,,0
5308,29600,233916.0,291490.0,DebtCon,ProfExe,15.0,0.0,1.0,259.73346527,2.0,25.0,25.105086064,0
2486,14800,16448.0,38774.0,DebtCon,Office,7.0,0.0,0.0,91.005539849,0.0,16.0,19.240351261,0
1632,11700,62400.0,78000.0,DebtCon,Office,20.0,0.0,0.0,216.06666667,2.0,24.0,,1
1699,12000,35028.0,55079.0,HomeImp,Other,23.0,0.0,1.0,108.63396857,0.0,23.0,40.797457548,0
5410,31500,10879.0,58089.0,DebtCon,Other,0.0,0.0,0.0,94.248035718,0.0,5.0,38.662402273,0
3653,19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0.0,0.0,128.71451378,1.0,20.0,22.187289994,0
4238,22000,61042.0,96622.0,HomeImp,ProfExe,17.0,0.0,0.0,638.27536109,1.0,23.0,21.457349807,0
559,7500,,51610.0,HomeImp,ProfExe,4.0,0.0,3.0,158.26666667,2.0,18.0,,1
2794,15700,149305.0,,DebtCon,ProfExe,25.0,0.0,2.0,382.85883592,0.0,71.0,38.228344754,1
1182,10000,99600.0,125500.0,DebtCon,Office,8.0,0.0,0.0,80.1,3.0,21.0,,1
4984,26400,128413.0,207302.0,DebtCon,ProfExe,9.0,0.0,0.0,228.01513165,3.0,26.0,17.872195182,0
3347,17800,60611.0,89943.0,DebtCon,Office,29.0,0.0,0.0,208.46653704,0.0,21.0,30.813240588,0
3804,20000,151982.0,,DebtCon,Self,,2.0,5.0,146.5,1.0,43.0,,1
126,4700,71855.0,88566.0,HomeImp,Other,2.0,2.0,0.0,283.95953809,0.0,5.0,36.475473283,0
5561,36000,203680.0,270992.0,DebtCon,ProfExe,3.0,0.0,0.0,234.02397511,0.0,32.0,29.69634581,0
4273,22300,,135000.0,DebtCon,Office,9.0,,,,,,,1
3687,19400,53000.0,82800.0,DebtCon,Other,18.0,0.0,0.0,206.96666667,1.0,22.0,,0
5014,26600,148986.0,175750.0,DebtCon,Other,1.0,0.0,0.0,197.39171326,0.0,35.0,40.514989578,0
